n,scheme,trial,latency_us
768,hybrid,82,2202
768,hash_only,82,7
768,lattice_only,82,9729
768,hybrid,83,2098
768,hash_only,83,2
768,lattice_only,83,9693
768,hybrid,84,2139
768,hash_only,84,2
768,lattice_only,84,9783
768,hybrid,85,2086
768,hash_only,85,2
768,lattice_only,85,9861
768,hybrid,86,2074
768,hash_only,86,2
768,lattice_only,86,9588
768,hybrid,87,2133
768,hash_only,87,2
768,lattice_only,87,9702
768,hybrid,88,2126
768,hash_only,88,2
768,lattice_only,88,9732
768,hybrid,89,2127
768,hash_only,89,2
768,lattice_only,89,9561
768,hybrid,90,2119
768,hash_only,90,2
768,lattice_only,90,9630
768,hybrid,91,2083
768,hash_only,91,2
768,lattice_only,91,9726
768,hybrid,92,2132
768,hash_only,92,2
768,lattice_only,92,9573
768,hybrid,93,2152
768,hash_only,93,2
768,lattice_only,93,9858
768,hybrid,94,2060
768,hash_only,94,2
768,lattice_only,94,9648
768,hybrid,95,2129
768,hash_only,95,2
768,lattice_only,95,9549
768,hybrid,96,2197
768,hash_only,96,2
768,lattice_only,96,9744
768,hybrid,97,2101
768,hash_only,97,2
768,lattice_only,97,9792
768,hybrid,98,2172
768,hash_only,98,2
768,lattice_only,98,9921
768,hybrid,99,2065
768,hash_only,99,2
768,lattice_only,99,9819
768,hybrid,100,2082
768,hash_only,100,2
768,lattice_only,100,9660
768,hybrid,101,2155
768,hash_only,101,2
768,lattice_only,101,9729
768,hybrid,102,2045
768,hash_only,102,2
768,lattice_only,102,9675
768,hybrid,103,2088
768,hash_only,103,2
768,lattice_only,103,9687
768,hybrid,104,2130
768,hash_only,104,2
768,lattice_only,104,9660
768,hybrid,105,2098
768,hash_only,105,3
768,lattice_only,105,9942
768,hybrid,106,2146
768,hash_only,106,2
768,lattice_only,106,9531
768,hybrid,107,2135
768,hash_only,107,2
768,lattice_only,107,9813
768,hybrid,108,2075
768,hash_only,108,2
768,lattice_only,108,9759
768,hybrid,109,2143
768,hash_only,109,2
768,lattice_only,109,9534
768,hybrid,110,2107
768,hash_only,110,2
768,lattice_only,110,9630
768,hybrid,111,2109
768,hash_only,111,2
768,lattice_only,111,9723
768,hybrid,112,2135
768,hash_only,112,2
768,lattice_only,112,9549
768,hybrid,113,2111
768,hash_only,113,2
768,lattice_only,113,9687
768,hybrid,114,2077
768,hash_only,114,2
768,lattice_only,114,9663
768,hybrid,115,2123
768,hash_only,115,2
768,lattice_only,115,9435
768,hybrid,116,2152
768,hash_only,116,1
768,lattice_only,116,9960
768,hybrid,117,2097
768,hash_only,117,2
768,lattice_only,117,9738
768,hybrid,118,2139
768,hash_only,118,2
768,lattice_only,118,9816
768,hybrid,119,2106
768,hash_only,119,2
768,lattice_only,119,9684
768,hybrid,120,2068
768,hash_only,120,2
768,lattice_only,120,9555
768,hybrid,121,2137
768,hash_only,121,2
768,lattice_only,121,10239
768,hybrid,122,2111
768,hash_only,122,2
768,lattice_only,122,9624
768,hybrid,123,2076
768,hash_only,123,2
768,lattice_only,123,9999
768,hybrid,124,2162
768,hash_only,124,2
768,lattice_only,124,10449
768,hybrid,125,2182
768,hash_only,125,2
768,lattice_only,125,10275
768,hybrid,126,2138
768,hash_only,126,2
768,lattice_only,126,9885
768,hybrid,127,2119
768,hash_only,127,2
768,lattice_only,127,9567
768,hybrid,128,2075
768,hash_only,128,2
768,lattice_only,128,9684
768,hybrid,129,2126
768,hash_only,129,2
768,lattice_only,129,9801
768,hybrid,130,2075
768,hash_only,130,2
768,lattice_only,130,9558
768,hybrid,131,2095
768,hash_only,131,2
768,lattice_only,131,9633
768,hybrid,132,2171
768,hash_only,132,2
768,lattice_only,132,9786
768,hybrid,133,2072
768,hash_only,133,2
768,lattice_only,133,9609
768,hybrid,134,2083
768,hash_only,134,2
768,lattice_only,134,9687
768,hybrid,135,2106
768,hash_only,135,2
768,lattice_only,135,9681
768,hybrid,136,2131
768,hash_only,136,2
768,lattice_only,136,9735
768,hybrid,137,2084
768,hash_only,137,2
768,lattice_only,137,9543
768,hybrid,138,2141
768,hash_only,138,2
768,lattice_only,138,9615
768,hybrid,139,2082
768,hash_only,139,2
768,lattice_only,139,9912
768,hybrid,140,2124
768,hash_only,140,3
768,lattice_only,140,9612
768,hybrid,141,2122
768,hash_only,141,2
768,lattice_only,141,9702
768,hybrid,142,2089
768,hash_only,142,2
768,lattice_only,142,9879
768,hybrid,143,2146
768,hash_only,143,2
768,lattice_only,143,9537
768,hybrid,144,2177
768,hash_only,144,2
768,lattice_only,144,9786
768,hybrid,145,2102
768,hash_only,145,2
768,lattice_only,145,9816
768,hybrid,146,2146
768,hash_only,146,2
768,lattice_only,146,9510
768,hybrid,147,2129
768,hash_only,147,2
768,lattice_only,147,9780
768,hybrid,148,2091
768,hash_only,148,2
768,lattice_only,148,9768
768,hybrid,149,2145
768,hash_only,149,2
768,lattice_only,149,9813
768,hybrid,150,2059
768,hash_only,150,2
768,lattice_only,150,9702
768,hybrid,151,2087
768,hash_only,151,2
768,lattice_only,151,9627
768,hybrid,152,2148
768,hash_only,152,2
768,lattice_only,152,9699
768,hybrid,153,2068
768,hash_only,153,2
768,lattice_only,153,9765
768,hybrid,154,2087
768,hash_only,154,2
768,lattice_only,154,9840
768,hybrid,155,2118
768,hash_only,155,2
768,lattice_only,155,9669
768,hybrid,156,2079
768,hash_only,156,2
768,lattice_only,156,9576
768,hybrid,157,2099
768,hash_only,157,2
768,lattice_only,157,9621
768,hybrid,158,2180
768,hash_only,158,2
768,lattice_only,158,9723
768,hybrid,159,2082
768,hash_only,159,2
768,lattice_only,159,9759
768,hybrid,160,2141
768,hash_only,160,2
768,lattice_only,160,9546
768,hybrid,161,2111
768,hash_only,161,2
768,lattice_only,161,9726
768,hybrid,162,2129
768,hash_only,162,2
768,lattice_only,162,9666
768,hybrid,163,2122
768,hash_only,163,2
768,lattice_only,163,9540
768,hybrid,164,2124
768,hash_only,164,2
768,lattice_only,164,9849
768,hybrid,165,2084
768,hash_only,165,3
768,lattice_only,165,9726
768,hybrid,166,2128
768,hash_only,166,2
768,lattice_only,166,9540
768,hybrid,167,2195
768,hash_only,167,2
768,lattice_only,167,9807
768,hybrid,168,2129
768,hash_only,168,2
768,lattice_only,168,9672
768,hybrid,169,2177
768,hash_only,169,2
768,lattice_only,169,9807
768,hybrid,170,2090
768,hash_only,170,2
768,lattice_only,170,9648
768,hybrid,171,2085
768,hash_only,171,2
768,lattice_only,171,9726
768,hybrid,172,2189
768,hash_only,172,2
768,lattice_only,172,9762
768,hybrid,173,2109
768,hash_only,173,2
768,lattice_only,173,9783
768,hybrid,174,2213
768,hash_only,174,2
768,lattice_only,174,9663
768,hybrid,175,2126
768,hash_only,175,2
768,lattice_only,175,9744
768,hybrid,176,2048
768,hash_only,176,2
768,lattice_only,176,9825
768,hybrid,177,2161
768,hash_only,177,2
768,lattice_only,177,9528
768,hybrid,178,2146
768,hash_only,178,2
768,lattice_only,178,9705
768,hybrid,179,2124
768,hash_only,179,2
768,lattice_only,179,9738
768,hybrid,180,2159
768,hash_only,180,2
768,lattice_only,180,9534
768,hybrid,181,2165
768,hash_only,181,2
768,lattice_only,181,9627
768,hybrid,182,2100
768,hash_only,182,2
768,lattice_only,182,9756
768,hybrid,183,2154
768,hash_only,183,2
768,lattice_only,183,9837
768,hybrid,184,2132
768,hash_only,184,2
768,lattice_only,184,9720
768,hybrid,185,2079
768,hash_only,185,2
768,lattice_only,185,9687
768,hybrid,186,2147
768,hash_only,186,2
768,lattice_only,186,9720
768,hybrid,187,2085
768,hash_only,187,2
768,lattice_only,187,9639
768,hybrid,188,2094
768,hash_only,188,2
768,lattice_only,188,9639
768,hybrid,189,2127
768,hash_only,189,2
768,lattice_only,189,9606
768,hybrid,190,2071
768,hash_only,190,2
768,lattice_only,190,9648
768,hybrid,191,2081
768,hash_only,191,2
768,lattice_only,191,9768
768,hybrid,192,2109
768,hash_only,192,2
768,lattice_only,192,9639
768,hybrid,193,2087
768,hash_only,193,2
768,lattice_only,193,9594
768,hybrid,194,2120
768,hash_only,194,2
768,lattice_only,194,9672
768,hybrid,195,2144
768,hash_only,195,2
768,lattice_only,195,9780
768,hybrid,196,2093
768,hash_only,196,2
768,lattice_only,196,9741
768,hybrid,197,2104
768,hash_only,197,2
768,lattice_only,197,9510
768,hybrid,198,2121
768,hash_only,198,2
768,lattice_only,198,9693
768,hybrid,199,2090
768,hash_only,199,2
768,lattice_only,199,9777
1024,hybrid,0,3836
1024,hash_only,0,3
1024,lattice_only,0,17325
1024,hybrid,1,3725
1024,hash_only,1,2
1024,lattice_only,1,17256
1024,hybrid,2,3720
1024,hash_only,2,2
1024,lattice_only,2,17061
1024,hybrid,3,3726
1024,hash_only,3,2
1024,lattice_only,3,17103
1024,hybrid,4,3766
1024,hash_only,4,2
1024,lattice_only,4,17298
1024,hybrid,5,3688
1024,hash_only,5,2
1024,lattice_only,5,16962
1024,hybrid,6,3847
1024,hash_only,6,2
1024,lattice_only,6,17208
1024,hybrid,7,3655
1024,hash_only,7,2
1024,lattice_only,7,17367
1024,hybrid,8,3867
1024,hash_only,8,2
1024,lattice_only,8,17205
1024,hybrid,9,3725
1024,hash_only,9,3
1024,lattice_only,9,17031
1024,hybrid,10,3784
1024,hash_only,10,2
1024,lattice_only,10,17022
1024,hybrid,11,3679
1024,hash_only,11,2
1024,lattice_only,11,17073
1024,hybrid,12,3753
1024,hash_only,12,2
1024,lattice_only,12,17124
1024,hybrid,13,3687
1024,hash_only,13,2
1024,lattice_only,13,17091
1024,hybrid,14,3739
1024,hash_only,14,2
1024,lattice_only,14,17340
1024,hybrid,15,3616
1024,hash_only,15,2
1024,lattice_only,15,17250
1024,hybrid,16,3726
1024,hash_only,16,2
1024,lattice_only,16,16893
1024,hybrid,17,3754
1024,hash_only,17,3
1024,lattice_only,17,17142
1024,hybrid,18,3712
1024,hash_only,18,2
1024,lattice_only,18,17625
1024,hybrid,19,3715
1024,hash_only,19,2
1024,lattice_only,19,16983
1024,hybrid,20,3739
1024,hash_only,20,2
1024,lattice_only,20,17535
1024,hybrid,21,3717
1024,hash_only,21,2
1024,lattice_only,21,17223
1024,hybrid,22,3729
1024,hash_only,22,2
1024,lattice_only,22,17361
1024,hybrid,23,3774
1024,hash_only,23,2
1024,lattice_only,23,17064
1024,hybrid,24,4083
1024,hash_only,24,2
1024,lattice_only,24,17085
1024,hybrid,25,3737
1024,hash_only,25,2
1024,lattice_only,25,17223
1024,hybrid,26,3740
1024,hash_only,26,2
1024,lattice_only,26,17037
1024,hybrid,27,3759
1024,hash_only,27,2
1024,lattice_only,27,17349
1024,hybrid,28,3739
1024,hash_only,28,2
1024,lattice_only,28,17130
1024,hybrid,29,3744
1024,hash_only,29,2
1024,lattice_only,29,16983
1024,hybrid,30,3770
1024,hash_only,30,2
1024,lattice_only,30,17127
1024,hybrid,31,3763
1024,hash_only,31,2
1024,lattice_only,31,16977
1024,hybrid,32,3724
1024,hash_only,32,2
1024,lattice_only,32,17793
1024,hybrid,33,3747
1024,hash_only,33,2
1024,lattice_only,33,17325
1024,hybrid,34,3766
1024,hash_only,34,2
1024,lattice_only,34,16527
1024,hybrid,35,3715
1024,hash_only,35,2
1024,lattice_only,35,17565
1024,hybrid,36,3711
1024,hash_only,36,2
1024,lattice_only,36,16935
1024,hybrid,37,3683
1024,hash_only,37,2
1024,lattice_only,37,17130
1024,hybrid,38,3773
1024,hash_only,38,2
1024,lattice_only,38,17346
1024,hybrid,39,3735
1024,hash_only,39,2
1024,lattice_only,39,17769
1024,hybrid,40,3766
1024,hash_only,40,3
1024,lattice_only,40,17589
1024,hybrid,41,3742
1024,hash_only,41,2
1024,lattice_only,41,17406
1024,hybrid,42,3774
1024,hash_only,42,2
1024,lattice_only,42,17298
1024,hybrid,43,3778
1024,hash_only,43,2
1024,lattice_only,43,17319
1024,hybrid,44,3800
1024,hash_only,44,2
1024,lattice_only,44,17526
1024,hybrid,45,3716
1024,hash_only,45,2
1024,lattice_only,45,17406
1024,hybrid,46,3791
1024,hash_only,46,2
1024,lattice_only,46,17145
1024,hybrid,47,3711
1024,hash_only,47,2
1024,lattice_only,47,17223
1024,hybrid,48,3736
1024,hash_only,48,2
1024,lattice_only,48,17583
1024,hybrid,49,3793
1024,hash_only,49,2
1024,lattice_only,49,17115
1024,hybrid,50,3781
1024,hash_only,50,2
1024,lattice_only,50,17145
1024,hybrid,51,3759
1024,hash_only,51,2
1024,lattice_only,51,16953
1024,hybrid,52,3790
1024,hash_only,52,2
1024,lattice_only,52,17145
1024,hybrid,53,3728
1024,hash_only,53,2
1024,lattice_only,53,17268
1024,hybrid,54,3668
1024,hash_only,54,2
1024,lattice_only,54,17193
1024,hybrid,55,3750
1024,hash_only,55,2
1024,lattice_only,55,17139
1024,hybrid,56,3698
1024,hash_only,56,2
1024,lattice_only,56,17382
1024,hybrid,57,3751
1024,hash_only,57,2
1024,lattice_only,57,17022
1024,hybrid,58,3703
1024,hash_only,58,2
1024,lattice_only,58,17172
1024,hybrid,59,3820
1024,hash_only,59,2
1024,lattice_only,59,16965
1024,hybrid,60,3748
1024,hash_only,60,2
1024,lattice_only,60,17178
1024,hybrid,61,3772
1024,hash_only,61,2
1024,lattice_only,61,17796
1024,hybrid,62,3786
1024,hash_only,62,2
1024,lattice_only,62,19074
1024,hybrid,63,4239
1024,hash_only,63,3
1024,lattice_only,63,20340
1024,hybrid,64,3919
1024,hash_only,64,2
1024,lattice_only,64,17271
1024,hybrid,65,3759
1024,hash_only,65,2
1024,lattice_only,65,17235
1024,hybrid,66,3732
1024,hash_only,66,2
1024,lattice_only,66,17310
1024,hybrid,67,3807
1024,hash_only,67,2
1024,lattice_only,67,17301
1024,hybrid,68,3708
1024,hash_only,68,2
1024,lattice_only,68,17148
1024,hybrid,69,3746
1024,hash_only,69,2
1024,lattice_only,69,17367
1024,hybrid,70,3739
1024,hash_only,70,44
1024,lattice_only,70,17112
1024,hybrid,71,3735
1024,hash_only,71,2
1024,lattice_only,71,17190
1024,hybrid,72,3758
1024,hash_only,72,2
1024,lattice_only,72,17133
1024,hybrid,73,3772
1024,hash_only,73,2
1024,lattice_only,73,17445
1024,hybrid,74,3755
1024,hash_only,74,2
1024,lattice_only,74,16848
1024,hybrid,75,3798
1024,hash_only,75,2
1024,lattice_only,75,17166
1024,hybrid,76,3764
1024,hash_only,76,2
1024,lattice_only,76,17916
1024,hybrid,77,3740
1024,hash_only,77,2
1024,lattice_only,77,17217
1024,hybrid,78,3743
1024,hash_only,78,3
1024,lattice_only,78,17142
1024,hybrid,79,3896
1024,hash_only,79,3
1024,lattice_only,79,18114
1024,hybrid,80,3798
1024,hash_only,80,2
1024,lattice_only,80,16944
1024,hybrid,81,3769
1024,hash_only,81,2
1024,lattice_only,81,17154
1024,hybrid,82,3747
1024,hash_only,82,2
1024,lattice_only,82,17055
1024,hybrid,83,3736
1024,hash_only,83,2
1024,lattice_only,83,17079
1024,hybrid,84,3757
1024,hash_only,84,2
1024,lattice_only,84,17109
1024,hybrid,85,3738
1024,hash_only,85,2
1024,lattice_only,85,17340
1024,hybrid,86,3781
1024,hash_only,86,2
1024,lattice_only,86,16998
1024,hybrid,87,3712
1024,hash_only,87,2
1024,lattice_only,87,17409
1024,hybrid,88,3782
1024,hash_only,88,2
1024,lattice_only,88,17070
1024,hybrid,89,3768
1024,hash_only,89,2
1024,lattice_only,89,17934
1024,hybrid,90,3776
1024,hash_only,90,3
1024,lattice_only,90,17355
1024,hybrid,91,3763
1024,hash_only,91,2
1024,lattice_only,91,17100
1024,hybrid,92,3679
1024,hash_only,92,2
1024,lattice_only,92,17379
1024,hybrid,93,4013
1024,hash_only,93,2
1024,lattice_only,93,17037
1024,hybrid,94,3736
1024,hash_only,94,2
1024,lattice_only,94,17733
1024,hybrid,95,3712
1024,hash_only,95,2
1024,lattice_only,95,17244
1024,hybrid,96,3759
1024,hash_only,96,2
1024,lattice_only,96,17094
1024,hybrid,97,3730
1024,hash_only,97,2
1024,lattice_only,97,17463
1024,hybrid,98,3773
1024,hash_only,98,2
1024,lattice_only,98,17211
1024,hybrid,99,3674
1024,hash_only,99,2
1024,lattice_only,99,17118
1024,hybrid,100,3723
1024,hash_only,100,2
1024,lattice_only,100,17187
1024,hybrid,101,3745
1024,hash_only,101,2
1024,lattice_only,101,17313
1024,hybrid,102,3716
1024,hash_only,102,2
1024,lattice_only,102,17427
1024,hybrid,103,3748
1024,hash_only,103,2
1024,lattice_only,103,16872
1024,hybrid,104,3782
1024,hash_only,104,2
1024,lattice_only,104,17262
1024,hybrid,105,3763
1024,hash_only,105,2
1024,lattice_only,105,17298
1024,hybrid,106,3678
1024,hash_only,106,2
1024,lattice_only,106,16944
1024,hybrid,107,3805
1024,hash_only,107,2
1024,lattice_only,107,17649
1024,hybrid,108,3671
1024,hash_only,108,2
1024,lattice_only,108,17244
1024,hybrid,109,3797
1024,hash_only,109,2
1024,lattice_only,109,17067
1024,hybrid,110,3733
1024,hash_only,110,2
1024,lattice_only,110,18009
1024,hybrid,111,3785
1024,hash_only,111,2
1024,lattice_only,111,17283
1024,hybrid,112,3794
1024,hash_only,112,2
1024,lattice_only,112,17442
1024,hybrid,113,3687
1024,hash_only,113,2
1024,lattice_only,113,17253
1024,hybrid,114,3727
1024,hash_only,114,2
1024,lattice_only,114,17247
1024,hybrid,115,3884
1024,hash_only,115,2
1024,lattice_only,115,17007
1024,hybrid,116,3723
1024,hash_only,116,2
1024,lattice_only,116,17352
1024,hybrid,117,3826
1024,hash_only,117,2
1024,lattice_only,117,17283
1024,hybrid,118,3678
1024,hash_only,118,2
1024,lattice_only,118,17289
1024,hybrid,119,3767
1024,hash_only,119,2
1024,lattice_only,119,17052
1024,hybrid,120,3706
1024,hash_only,120,2
1024,lattice_only,120,17304
1024,hybrid,121,3777
1024,hash_only,121,2
1024,lattice_only,121,17466
1024,hybrid,122,3760
1024,hash_only,122,2
1024,lattice_only,122,16920
1024,hybrid,123,3749
1024,hash_only,123,2
1024,lattice_only,123,17526
1024,hybrid,124,3735
1024,hash_only,124,2
1024,lattice_only,124,17034
1024,hybrid,125,3739
1024,hash_only,125,2
1024,lattice_only,125,17343
1024,hybrid,126,3732
1024,hash_only,126,2
1024,lattice_only,126,17364
1024,hybrid,127,3760
1024,hash_only,127,2
1024,lattice_only,127,17802
1024,hybrid,128,3769
1024,hash_only,128,2
1024,lattice_only,128,17139
1024,hybrid,129,3994
1024,hash_only,129,2
1024,lattice_only,129,17253
1024,hybrid,130,3711
1024,hash_only,130,2
1024,lattice_only,130,16962
1024,hybrid,131,3789
1024,hash_only,131,2
1024,lattice_only,131,17208
1024,hybrid,132,3922
1024,hash_only,132,2
1024,lattice_only,132,17082
1024,hybrid,133,3748
1024,hash_only,133,2
1024,lattice_only,133,18327
1024,hybrid,134,3786
1024,hash_only,134,2
1024,lattice_only,134,16905
1024,hybrid,135,3792
1024,hash_only,135,2
1024,lattice_only,135,18327
1024,hybrid,136,3826
1024,hash_only,136,2
1024,lattice_only,136,17004
1024,hybrid,137,4180
1024,hash_only,137,2
1024,lattice_only,137,17406
1024,hybrid,138,3780
1024,hash_only,138,2
1024,lattice_only,138,17244
1024,hybrid,139,3748
1024,hash_only,139,2
1024,lattice_only,139,17412
1024,hybrid,140,3804
1024,hash_only,140,2
1024,lattice_only,140,17376
1024,hybrid,141,3795
1024,hash_only,141,2
1024,lattice_only,141,18279
1024,hybrid,142,3840
1024,hash_only,142,2
1024,lattice_only,142,17589
1024,hybrid,143,3802
1024,hash_only,143,2
1024,lattice_only,143,17700
1024,hybrid,144,3755
1024,hash_only,144,2
1024,lattice_only,144,17871
1024,hybrid,145,4005
1024,hash_only,145,2
1024,lattice_only,145,17799
1024,hybrid,146,4312
1024,hash_only,146,2
1024,lattice_only,146,18930
1024,hybrid,147,4163
1024,hash_only,147,2
1024,lattice_only,147,19776
1024,hybrid,148,4288
1024,hash_only,148,4
1024,lattice_only,148,18669
1024,hybrid,149,3711
1024,hash_only,149,2
1024,lattice_only,149,17418
1024,hybrid,150,3704
1024,hash_only,150,2
1024,lattice_only,150,16917
1024,hybrid,151,3721
1024,hash_only,151,2
1024,lattice_only,151,17127
1024,hybrid,152,3783
1024,hash_only,152,2
1024,lattice_only,152,17238
1024,hybrid,153,3779
1024,hash_only,153,3
1024,lattice_only,153,17550
1024,hybrid,154,3720
1024,hash_only,154,2
1024,lattice_only,154,19056
1024,hybrid,155,3768
1024,hash_only,155,2
1024,lattice_only,155,17109
1024,hybrid,156,3723
1024,hash_only,156,2
1024,lattice_only,156,17082
1024,hybrid,157,3842
1024,hash_only,157,2
1024,lattice_only,157,17085
1024,hybrid,158,3731
1024,hash_only,158,2
1024,lattice_only,158,17139
1024,hybrid,159,4121
1024,hash_only,159,2
1024,lattice_only,159,17259
1024,hybrid,160,3759
1024,hash_only,160,2
1024,lattice_only,160,17154
1024,hybrid,161,3748
1024,hash_only,161,2
1024,lattice_only,161,17307
1024,hybrid,162,3703
1024,hash_only,162,2
1024,lattice_only,162,17265
1024,hybrid,163,3737
1024,hash_only,163,2
1024,lattice_only,163,17139
1024,hybrid,164,3756
1024,hash_only,164,31
1024,lattice_only,164,17142
1024,hybrid,165,3730
1024,hash_only,165,2
1024,lattice_only,165,17115
1024,hybrid,166,3716
1024,hash_only,166,31
1024,lattice_only,166,17046
1024,hybrid,167,3759
1024,hash_only,167,2
1024,lattice_only,167,17244
1024,hybrid,168,3746
1024,hash_only,168,2
1024,lattice_only,168,16920
1024,hybrid,169,3798
1024,hash_only,169,3
1024,lattice_only,169,17292
1024,hybrid,170,3718
1024,hash_only,170,2
1024,lattice_only,170,17418
1024,hybrid,171,3816
1024,hash_only,171,2
1024,lattice_only,171,17142
1024,hybrid,172,3773
1024,hash_only,172,2
1024,lattice_only,172,17106
1024,hybrid,173,3765
1024,hash_only,173,2
1024,lattice_only,173,17274
1024,hybrid,174,3765
1024,hash_only,174,2
1024,lattice_only,174,17604
1024,hybrid,175,3721
1024,hash_only,175,2
1024,lattice_only,175,17181
1024,hybrid,176,3684
1024,hash_only,176,2
1024,lattice_only,176,17085
1024,hybrid,177,3705
1024,hash_only,177,32
1024,lattice_only,177,17034
1024,hybrid,178,3769
1024,hash_only,178,2
1024,lattice_only,178,16962
1024,hybrid,179,3697
1024,hash_only,179,2
1024,lattice_only,179,17055
1024,hybrid,180,3771
1024,hash_only,180,2
1024,lattice_only,180,17268
1024,hybrid,181,3741
1024,hash_only,181,32
1024,lattice_only,181,17013
1024,hybrid,182,3779
1024,hash_only,182,2
1024,lattice_only,182,17193
1024,hybrid,183,3672
1024,hash_only,183,2
1024,lattice_only,183,17259
1024,hybrid,184,3759
1024,hash_only,184,2
1024,lattice_only,184,17007
1024,hybrid,185,3719
1024,hash_only,185,2
1024,lattice_only,185,17121
1024,hybrid,186,3722
1024,hash_only,186,2
1024,lattice_only,186,17046
1024,hybrid,187,3717
1024,hash_only,187,2
1024,lattice_only,187,17226
1024,hybrid,188,3755
1024,hash_only,188,3
1024,lattice_only,188,17031
1024,hybrid,189,3690
1024,hash_only,189,2
1024,lattice_only,189,17031
1024,hybrid,190,3738
1024,hash_only,190,2
1024,lattice_only,190,17121
1024,hybrid,191,3722
1024,hash_only,191,2
1024,lattice_only,191,17322
1024,hybrid,192,3749
1024,hash_only,192,2
1024,lattice_only,192,17091
1024,hybrid,193,3731
1024,hash_only,193,8
1024,lattice_only,193,17445
1024,hybrid,194,3814
1024,hash_only,194,2
1024,lattice_only,194,16953
1024,hybrid,195,3763
1024,hash_only,195,2
1024,lattice_only,195,16896
1024,hybrid,196,3742
1024,hash_only,196,2
1024,lattice_only,196,17181
1024,hybrid,197,3710
1024,hash_only,197,2
1024,lattice_only,197,16884
1024,hybrid,198,3712
1024,hash_only,198,2
1024,lattice_only,198,17055
1024,hybrid,199,3714
1024,hash_only,199,2
1024,lattice_only,199,17181
